Customer ID,Region,State,City,Postal Code,AddressID
DL-13315,East,New York,New York City,10035,A000555
SW-20275,Central,Michigan,Royal Oak,48073,A000556
AA-10375,West,California,Los Angeles,90008,A000557
LT-17110,Central,Illinois,Bloomington,61701,A000558
DP-13105,East,New York,New York City,10035,A000559
AB-10060,East,New Hampshire,Concord,3301,A000560
AT-10435,West,California,Los Angeles,90004,A000561
JE-15745,East,Maryland,Rockville,20852,A000562
CA-12055,Central,Texas,Houston,77070,A000563
DB-13060,East,New Jersey,Lakewood,8701,A000564
RB-19570,South,North Carolina,Jacksonville,28540,A000565
HR-14830,West,Washington,Seattle,98103,A000566
BT-11530,West,California,Los Angeles,90036,A000567
NG-18355,South,Florida,Coral Springs,33065,A000568
ZC-21910,Central,Texas,Houston,77041,A000569
LS-16945,West,Colorado,Denver,80219,A000570
LH-16750,South,North Carolina,Charlotte,28205,A000571
SW-20755,East,New York,New York City,10009,A000572
SP-20620,East,Pennsylvania,Philadelphia,19134,A000573
BF-11170,West,California,Los Angeles,90036,A000574
BM-11140,East,New York,New York City,10024,A000575
ZC-21910,West,California,Los Angeles,90045,A000576
KT-16480,East,New York,Buffalo,14215,A000577
BG-11695,East,Ohio,Cincinnati,45231,A000578
PG-18820,South,Florida,Boynton Beach,33437,A000579
GM-14680,West,Washington,Seattle,98105,A000580
MO-17800,East,New York,New York City,10024,A000581
PG-18820,East,New York,New York City,10009,A000582
EJ-14155,South,Mississippi,Gulfport,39503,A000583
NP-18700,West,California,Fresno,93727,A000584
DJ-13630,East,New York,New York City,10009,A000585
IM-15070,Central,Wisconsin,Milwaukee,53209,A000586
MH-18115,East,Pennsylvania,Chester,19013,A000587
RB-19795,South,North Carolina,Charlotte,28205,A000588
JR-15700,South,Florida,Jacksonville,32216,A000589
SM-20950,South,North Carolina,Greenville,27834,A000590
CS-12355,East,New York,Long Beach,11561,A000591
CC-12220,Central,Indiana,La Porte,46350,A000592
PF-19225,West,California,San Francisco,94122,A000593
JC-16105,West,California,Los Angeles,90045,A000594
BG-11695,West,Colorado,Louisville,80027,A000595
DC-12850,South,Alabama,Florence,35630,A000596
SP-20545,Central,Illinois,Chicago,60623,A000597
MS-17710,Central,Texas,Fort Worth,76106,A000598
BD-11770,Central,Texas,Houston,77070,A000599
KC-16255,South,Georgia,Macon,31204,A000600
TR-21325,Central,Iowa,Cedar Rapids,52402,A000601
SA-20830,South,Florida,Jacksonville,32216,A000602
KW-16435,Central,Texas,Austin,78745,A000603
GM-14500,East,Rhode Island,Providence,2908,A000604
AD-10180,East,New York,New York City,10035,A000605
TB-21355,East,New York,New York City,10009,A000606
CC-12430,West,California,San Francisco,94122,A000607
PF-19165,West,California,San Diego,92105,A000608
JH-16180,West,Colorado,Pueblo,81001,A000609
EB-13975,West,California,Fairfield,94533,A000610
QJ-19255,Central,Minnesota,Saint Paul,55106,A000611
AA-10315,West,California,San Francisco,94109,A000612
LC-17140,South,Virginia,Springfield,22153,A000613
TC-21535,South,Virginia,Arlington,22204,A000614
CS-12460,South,Georgia,Columbus,31907,A000615
BM-11785,Central,Texas,Houston,77036,A000616
RC-19825,West,California,Pasadena,91104,A000617
FM-14380,East,Massachusetts,Lawrence,1841,A000618
PK-19075,East,Ohio,Columbus,43229,A000619
HG-14965,West,California,Los Angeles,90032,A000620
HA-14920,East,Pennsylvania,Philadelphia,19120,A000621
LW-16825,South,Florida,Deltona,32725,A000622
MC-17575,East,Ohio,Cincinnati,45231,A000623
LP-17095,South,Kentucky,Murray,42071,A000624
EB-14170,South,North Carolina,Wilmington,28403,A000625
GZ-14545,East,Massachusetts,Lawrence,1841,A000626
LE-16810,Central,Illinois,Chicago,60653,A000627
AD-10180,East,Pennsylvania,Philadelphia,19120,A000628
CP-12085,East,Connecticut,Norwich,6360,A000629
FG-14260,West,California,San Francisco,94110,A000630
LD-17005,West,California,San Francisco,94109,A000631
AB-10255,East,Ohio,Lorain,44052,A000632
MN-17935,Central,Texas,Dallas,75220,A000633
HP-14815,West,California,Los Angeles,90049,A000634
JR-15670,East,Connecticut,Middletown,6457,A000635
JF-15190,West,California,Los Angeles,90008,A000636
CM-12115,East,New York,New York City,10011,A000637
AS-10045,South,North Carolina,Jacksonville,28540,A000638
KB-16315,East,New York,Freeport,11520,A000639
BN-11515,Central,Minnesota,Lakeville,55044,A000640
BP-11290,Central,Illinois,Evanston,60201,A000641
AS-10045,South,Virginia,Arlington,22204,A000642
LW-16990,West,California,San Francisco,94109,A000643
DC-12850,Central,Texas,Houston,77036,A000644
ND-18370,South,Kentucky,Louisville,40214,A000645
LB-16735,Central,Texas,Fort Worth,76106,A000646
KT-16465,West,California,Los Angeles,90049,A000647
HM-14860,East,Pennsylvania,Philadelphia,19120,A000648
AB-10600,West,Arizona,Tucson,85705,A000649
SZ-20035,West,California,Pico Rivera,90660,A000650
JR-15670,West,Colorado,Colorado Springs,80906,A000651
MG-17890,East,Maryland,Clinton,20735,A000652
KM-16720,West,California,Vallejo,94591,A000653
CA-12265,West,Utah,Provo,84604,A000654
VD-21670,West,Utah,Pleasant Grove,84062,A000655
JK-16120,Central,Illinois,Aurora,60505,A000656
PP-18955,South,Georgia,Smyrna,30080,A000657
YS-21880,South,North Carolina,Burlington,27217,A000658
CK-12760,Central,Illinois,Aurora,60505,A000659
NC-18340,East,New York,New York City,10035,A000660
KM-16375,South,Virginia,Salem,24153,A000661
GM-14455,East,Ohio,Columbus,43229,A000662
SD-20485,East,Pennsylvania,Philadelphia,19143,A000663
KD-16270,East,New York,New York City,10024,A000664
AB-10105,West,Arizona,Phoenix,85023,A000665
SZ-20035,Central,Texas,Grand Prairie,75051,A000666
JD-15895,East,New York,New York City,10035,A000667
HA-14905,East,New York,New York City,10024,A000668
BT-11305,West,California,Costa Mesa,92627,A000669
SV-20815,Central,Texas,Houston,77041,A000670
RW-19540,West,Arizona,Mesa,85204,A000671
DK-12835,West,California,Salinas,93905,A000672
LT-17110,East,Ohio,Columbus,43229,A000673
IM-15070,South,Alabama,Florence,35630,A000674
FP-14320,West,Washington,Seattle,98105,A000675
ST-20530,East,Ohio,Parma,44134,A000676
JE-15745,Central,Texas,Amarillo,79109,A000677
BD-11320,East,Rhode Island,Providence,2908,A000678
MM-17920,West,California,San Francisco,94110,A000679
PW-19030,South,Kentucky,Richmond,40475,A000680
SC-20440,West,Colorado,Aurora,80013,A000681
KL-16645,Central,Illinois,Chicago,60623,A000682
SD-20485,Central,Illinois,Chicago,60653,A000683
TS-21160,East,Pennsylvania,Philadelphia,19134,A000684
JB-15400,West,California,Los Angeles,90008,A000685
TS-21085,West,Arizona,Phoenix,85023,A000686
MC-17425,South,Alabama,Mobile,36608,A000687
ME-17320,South,Georgia,Columbus,31907,A000688
SC-20440,East,Massachusetts,New Bedford,2740,A000689
NH-18610,Central,Texas,Irving,75061,A000690
AA-10480,East,Connecticut,Middletown,6457,A000691
LC-17140,West,Washington,Seattle,98103,A000692
MB-18085,East,New Jersey,Vineland,8360,A000693
LC-16930,Central,Texas,Pasadena,77506,A000694
KD-16495,East,New York,New York City,10009,A000695
MB-17305,West,Arizona,Glendale,85301,A000696
TH-21550,South,Florida,Jacksonville,32216,A000697
DK-12835,Central,Michigan,Detroit,48234,A000698
ON-18715,East,Pennsylvania,Philadelphia,19120,A000699
KN-16390,West,California,Los Angeles,90004,A000700
NM-18520,Central,Texas,Houston,77036,A000701
NP-18685,East,New York,Niagara Falls,14304,A000702
CG-12040,East,New York,New York City,10024,A000703
CS-12505,South,North Carolina,Thomasville,27360,A000704
KD-16345,West,California,Westminster,92683,A000705
MK-18160,West,California,San Francisco,94122,A000706
DW-13540,South,Tennessee,Jackson,38301,A000707
CP-12340,West,Washington,Seattle,98115,A000708
MS-17770,East,New York,New York City,10035,A000709
CM-12655,West,California,Los Angeles,90008,A000710
Co-12640,East,Pennsylvania,Philadelphia,19143,A000711
DL-13495,East,New York,New York City,10024,A000712
TS-21370,East,New York,New York City,10035,A000713
JW-15220,West,Washington,Vancouver,98661,A000714
RF-19840,South,Georgia,Columbus,31907,A000715
JD-15790,Central,Texas,Coppell,75019,A000716
NK-18490,West,California,San Francisco,94122,A000717
NG-18430,Central,Texas,Austin,78745,A000718
AT-10435,West,California,Los Angeles,90045,A000719
PC-19000,West,California,Los Angeles,90004,A000720
AR-10540,East,New York,New York City,10024,A000721
CS-12505,South,Georgia,Columbus,31907,A000722
LS-16975,Central,Nebraska,Omaha,68104,A000723
JM-15535,West,California,Los Angeles,90036,A000724
NH-18610,West,California,Pomona,91767,A000725
RA-19915,Central,Texas,Dallas,75220,A000726
AI-10855,East,Pennsylvania,Philadelphia,19120,A000727
MC-17845,West,Nevada,North Las Vegas,89031,A000728
TB-21400,West,Washington,Seattle,98105,A000729
VW-21775,West,California,San Francisco,94110,A000730
PL-18925,Central,Illinois,Chicago,60610,A000731
GH-14425,West,Arizona,Tucson,85705,A000732
CJ-12010,East,Pennsylvania,Allentown,18103,A000733
MC-18130,East,Delaware,Newark,19711,A000734
BV-11245,South,Florida,Miami,33142,A000735
JF-15490,West,Arizona,Tempe,85281,A000736
EB-13840,East,New York,New York City,10035,A000737
MP-18175,West,California,Laguna Niguel,92677,A000738
JM-15655,East,New Jersey,Bridgeton,8302,A000739
CL-11890,East,Massachusetts,Everett,2149,A000740
CK-12205,East,Ohio,Columbus,43229,A000741
DB-13270,West,California,San Diego,92024,A000742
PC-18745,East,New York,Watertown,13601,A000743
VB-21745,Central,Texas,San Antonio,78207,A000744
EP-13915,East,New York,New York City,10011,A000745
ME-17320,Central,Texas,Houston,77095,A000746
IG-15085,West,California,San Diego,92024,A000747
JS-15940,Central,Wisconsin,Appleton,54915,A000748
BO-11425,South,Kentucky,Richmond,40475,A000749
VW-21775,West,Washington,Bellevue,98006,A000750
AB-10150,East,New York,Long Beach,11561,A000751
JW-16075,East,Pennsylvania,Philadelphia,19140,A000752
JE-15475,West,Washington,Seattle,98103,A000753
EB-13750,West,Washington,Seattle,98103,A000754
PK-18910,West,California,San Francisco,94109,A000755
CS-12400,West,Washington,Seattle,98115,A000756
SG-20470,East,New York,New York City,10011,A000757
CM-12190,East,Pennsylvania,Philadelphia,19134,A000758
CL-12565,South,South Carolina,Columbia,29203,A000759
JO-15550,West,Washington,Seattle,98105,A000760
AW-10840,Central,Texas,Allen,75002,A000761
DV-13465,West,California,Los Angeles,90004,A000762
AH-10075,South,Georgia,Atlanta,30318,A000763
SC-20095,West,California,Los Angeles,90004,A000764
MC-18100,Central,Texas,El Paso,79907,A000765
TT-21460,Central,Illinois,Aurora,60505,A000766
AP-10720,South,Alabama,Florence,35630,A000767
DL-12865,East,New York,New York City,10011,A000768
NP-18325,East,New York,New York City,10024,A000769
VG-21805,South,Virginia,Virginia Beach,23464,A000770
MY-18295,Central,Texas,Grapevine,76051,A000771
RD-19480,West,Washington,Olympia,98502,A000772
JF-15490,West,California,Los Angeles,90032,A000773
DP-13390,Central,Illinois,Peoria,61604,A000774
MD-17350,East,Ohio,Columbus,43229,A000775
MY-17380,East,New York,New York City,10011,A000776
AB-10150,Central,Texas,Carrollton,75007,A000777
GB-14530,East,Delaware,Dover,19901,A000778
CA-12775,South,Tennessee,Smyrna,37167,A000779
ME-17725,East,Delaware,Newark,19711,A000780
JO-15280,West,California,Los Angeles,90049,A000781
ML-17395,West,California,Los Angeles,90008,A000782
YS-21880,West,California,Oakland,94601,A000783
PL-18925,East,Pennsylvania,Philadelphia,19143,A000784
JK-16120,Central,Minnesota,Eagan,55122,A000785
PN-18775,East,New York,New York City,10011,A000786
JC-15385,West,Washington,Kent,98031,A000787
JG-15160,West,California,Los Angeles,90049,A000788
PO-19180,East,New York,New York City,10011,A000789
MC-17275,South,Louisiana,Lafayette,70506,A000790
AS-10240,East,Ohio,Cleveland,44105,A000791
CL-12565,East,Ohio,Cleveland,44105,A000792
NW-18400,West,Oregon,Tigard,97224,A000793
TB-21280,East,District of Columbia,Washington,20016,A000794
BS-11380,Central,Illinois,Skokie,60076,A000795
FH-14365,West,Washington,Seattle,98115,A000796
VM-21685,East,Pennsylvania,Philadelphia,19140,A000797
SF-20200,East,Pennsylvania,Philadelphia,19143,A000798
HH-15010,West,California,San Francisco,94110,A000799
CD-12280,West,Washington,Seattle,98105,A000800
HL-15040,Central,Wisconsin,Milwaukee,53209,A000801
TH-21100,West,California,Los Angeles,90045,A000802
MM-18055,West,Washington,Seattle,98115,A000803
QJ-19255,East,Pennsylvania,Philadelphia,19143,A000804
NS-18505,Central,Texas,Dallas,75217,A000805
MM-17920,East,New York,New York City,10011,A000806
RD-19480,Central,Texas,Houston,77095,A000807
RB-19645,West,Nevada,North Las Vegas,89031,A000808
RD-19585,Central,Texas,Plano,75023,A000809
SW-20455,South,Virginia,Suffolk,23434,A000810
SF-20965,Central,Texas,Houston,77041,A000811
EB-13930,West,California,San Francisco,94110,A000812
SB-20290,East,Pennsylvania,Philadelphia,19134,A000813
PS-18760,West,California,Los Angeles,90008,A000814
CB-12535,West,California,San Francisco,94110,A000815
DK-12835,East,Pennsylvania,Philadelphia,19143,A000816
AW-10840,East,Pennsylvania,Philadelphia,19140,A000817
TS-21610,East,Pennsylvania,Philadelphia,19143,A000818
HF-14995,Central,Indiana,Indianapolis,46203,A000819
HZ-14950,East,Ohio,Columbus,43229,A000820
AB-10255,Central,Texas,Plano,75023,A000821
PO-19195,East,New Jersey,Bayonne,7002,A000822
AG-10900,West,California,Los Angeles,90008,A000823
SC-20725,West,Washington,Seattle,98115,A000824
ND-18370,East,New York,New York City,10035,A000825
CD-12790,West,California,San Diego,92037,A000826
PG-18820,West,Arizona,Glendale,85301,A000827
IM-15070,East,Pennsylvania,Philadelphia,19120,A000828
JK-15205,West,California,San Francisco,94122,A000829
JP-15520,Central,Texas,Houston,77070,A000830
MM-18055,Central,Illinois,Chicago,60610,A000831
DC-13285,West,California,San Francisco,94110,A000832
JL-15835,East,New York,New York City,10011,A000833
BN-11515,East,New York,New York City,10011,A000834
KD-16345,Central,Illinois,Chicago,60623,A000835
JK-15370,East,Pennsylvania,Philadelphia,19143,A000836
FM-14215,East,Ohio,Dublin,43017,A000837
CA-12265,South,Virginia,Springfield,22153,A000838
KD-16495,South,North Carolina,Fayetteville,28314,A000839
LH-17155,Central,Texas,Dallas,75081,A000840
AG-10675,South,North Carolina,Jacksonville,28540,A000841
DB-13120,West,California,San Francisco,94122,A000842
ED-13885,West,California,San Diego,92037,A000843
MC-18100,East,Pennsylvania,Philadelphia,19140,A000844
BM-11785,East,New York,Rochester,14609,A000845
EM-14065,South,North Carolina,Jacksonville,28540,A000846
DA-13450,Central,Texas,Houston,77095,A000847
MO-17800,Central,Texas,San Antonio,78207,A000848
JW-15955,West,California,Oakland,94601,A000849
VW-21775,West,California,San Francisco,94122,A000850
TT-21460,Central,Texas,Fort Worth,76106,A000851
SL-20155,Central,Texas,Houston,77095,A000852
RM-19375,Central,Texas,Houston,77095,A000853
MB-18085,East,Pennsylvania,Philadelphia,19143,A000854
AG-10900,West,California,San Diego,92105,A000855
ML-17755,South,Virginia,Suffolk,23434,A000856
CC-12685,South,North Carolina,Greensboro,27405,A000857
SC-20770,Central,Texas,Dallas,75081,A000858
GG-14650,Central,Illinois,Chicago,60623,A000859
MY-18295,East,Maryland,Baltimore,21215,A000860
DP-13000,West,California,Los Angeles,90004,A000861
BD-11770,East,New York,New York City,10011,A000862
CB-12535,East,Massachusetts,Franklin,2038,A000863
JE-15610,Central,Wisconsin,Milwaukee,53209,A000864
RP-19855,Central,Wisconsin,Kenosha,53142,A000865
RA-19915,East,New York,New York City,10011,A000866
RP-19390,Central,Wisconsin,Madison,53711,A000867
TB-21175,Central,Texas,Houston,77041,A000868
BE-11455,Central,Kansas,Olathe,66062,A000869
MR-17545,East,New York,New York City,10024,A000870
RM-19375,West,California,San Jose,95123,A000871
JF-15565,Central,Texas,Dallas,75081,A000872
AS-10135,West,Washington,Auburn,98002,A000873
JA-15970,East,Pennsylvania,Philadelphia,19134,A000874
GK-14620,West,California,Los Angeles,90049,A000875
PB-19210,Central,Oklahoma,Tulsa,74133,A000876
HK-14890,Central,Illinois,Chicago,60610,A000877
FO-14305,South,Virginia,Harrisonburg,22801,A000878
BT-11680,East,Ohio,Newark,43055,A000879
SP-20620,West,California,Los Angeles,90045,A000880
LL-16840,West,Washington,Seattle,98105,A000881
MC-17575,West,California,Los Angeles,90036,A000882
JL-15235,Central,Illinois,Chicago,60623,A000883
EA-14035,Central,Illinois,Chicago,60623,A000884
SA-20830,West,Oregon,Redmond,97756,A000885
CH-12070,South,North Carolina,Raleigh,27604,A000886
ND-18460,South,Georgia,Macon,31204,A000887
BS-11755,East,Ohio,Cleveland,44105,A000888
SL-20155,Central,Oklahoma,Muskogee,74403,A000889
GB-14530,South,North Carolina,Monroe,28110,A000890
AS-10045,Central,Texas,Austin,78745,A000891
RM-19375,East,Connecticut,Meriden,6450,A000892
NH-18610,South,Georgia,Roswell,30076,A000893
BF-10975,South,North Carolina,Charlotte,28205,A000894
KH-16330,South,Kentucky,Bowling Green,42104,A000895
FA-14230,Central,Texas,San Antonio,78207,A000896
GW-14605,West,Washington,Seattle,98115,A000897
DA-13450,East,District of Columbia,Washington,20016,A000898
FH-14275,West,California,Los Angeles,90004,A000899
RK-19300,Central,Indiana,South Bend,46614,A000900
FM-14215,West,California,Los Angeles,90032,A000901
AC-10420,Central,Texas,Houston,77041,A000902
JB-15400,East,Connecticut,Bristol,6010,A000903
GM-14440,East,New York,New York City,10009,A000904
RF-19840,Central,Texas,San Antonio,78207,A000905
NC-18625,West,Colorado,Aurora,80013,A000906
NG-18355,East,Ohio,Newark,43055,A000907
AH-10075,West,Nevada,Henderson,89015,A000908
CH-12070,East,Pennsylvania,Philadelphia,19143,A000909
CC-12145,West,Washington,Seattle,98103,A000910
ME-18010,West,California,San Francisco,94122,A000911
BP-11230,West,Washington,Spokane,99207,A000912
MP-17470,East,Ohio,Columbus,43229,A000913
CJ-12010,East,New York,Long Beach,11561,A000914
JC-15775,Central,Texas,San Antonio,78207,A000915
CK-12760,South,Florida,Jacksonville,32216,A000916
LF-17185,East,New York,New York City,10011,A000917
CC-12430,East,Pennsylvania,Philadelphia,19143,A000918
DL-12865,Central,Texas,Keller,76248,A000919
PG-18895,West,California,San Francisco,94122,A000920
EH-14005,South,Florida,Hialeah,33012,A000921
TB-21520,East,Ohio,Fairfield,45014,A000922
